Date,Close,High,Low,Open,Volume
,XLU,XLU,XLU,XLU,XLU
2013-01-02,23.64810562133789,23.69465680561056,23.468549966207892,23.515101150480564,12795600
2013-01-03,23.64810562133789,23.734556371073264,23.581602117484586,23.648105621337887,8141500
2013-01-04,23.767803192138672,23.787752969666585,23.6347987559725,23.648099453273982,6179300
2013-01-07,23.535045623779297,23.754503331712307,23.481845369547745,23.694651460171368,8369600
2013-01-08,23.46190071105957,23.528404221612746,23.368798333134656,23.495153734760926,6426600
2013-01-09,23.415348052978516,23.51510204412478,23.335546382171128,23.50180134284865,7580400
2013-01-10,23.51509666442871,23.528397362661956,23.41534269610379,23.46189387149574,6301500
2013-01-11,23.541709899902344,23.58160947781857,23.468557291255827,23.481857996177926,8110500
2013-01-14,23.495147705078125,23.57494936041249,23.468546307683713,23.50844586692645,5644000
2013-01-15,23.561647415161133,23.57494811315465,23.40869319350878,23.468545066055242,6248300
2013-01-16,23.448593139648438,23.554996188513055,23.42864336075157,23.501795932505143,4720600
2013-01-17,23.541709899902344,23.628160676620887,23.468557291255827,23.52840919498024,5531300
2013-01-18,23.7279109954834,23.747860781330967,23.535054609457994,23.59490650385037,6666700
2013-01-22,23.927412033081055,23.960662515618804,23.67470379946558,23.68800449985052,6674600
2013-01-23,23.8675594329834,23.92741131449356,23.754507288380385,23.84095803301241,6173600
2013-01-24,23.973962783813477,24.047115366187295,23.887509501294495,23.914110901584824,6339600
2013-01-25,24.09366798400879,24.113617766990757,23.874212760659194,24.00056561429385,8031500
2013-01-28,24.080368041992188,24.14021992967371,23.94736356527221,24.106969444706063,7708100
2013-01-29,24.246612548828125,24.273213940071795,24.020505796953522,24.020505796953522,8711800
2013-01-30,24.26656723022461,24.319767481058456,24.19341466558559,24.213364442542215,8199800
2013-01-31,24.32642936706543,24.379629640357162,24.16017439064814,24.16017439064814,6832300
2013-02-01,24.39292335510254,24.479376628391332,24.366321957652314,24.406224053827653,7112800
2013-02-04,24.226675033569336,24.353027900644364,24.220023413968264,24.353027900644364,6295200
2013-02-05,24.293170928955078,24.4261753878209,24.28652184759386,24.33972210903076,6412100
