Date,Close,High,Low,Open,Volume
,XLRE,XLRE,XLRE,XLRE,XLRE
2015-10-08,21.775787353515625,21.775787353515625,21.631625397796444,21.631625397796444,2000
2015-10-09,21.739748001098633,21.7685812182,21.667666333188674,21.7685812182,4300
2015-10-12,21.876705169677734,21.927161929690556,21.819040104685424,21.927161929690556,2300
2015-10-13,21.739748001098633,21.739748001098633,21.739748001098633,21.739748001098633,500
2015-10-14,21.739748001098633,21.739748001098633,21.739748001098633,21.739748001098633,0
2015-10-15,21.674875259399414,21.674875259399414,21.646043416314214,21.646043416314214,2500
2015-10-16,22.087177276611328,22.100151672436112,22.054020181760603,22.054020181760603,400
2015-10-19,22.345232009887695,22.352440314226943,22.128988379084237,22.128988379084237,2000
2015-10-20,22.366851806640625,22.604720296051024,22.338018595879046,22.604720296051024,3200
2015-10-21,22.384878158569336,22.384878158569336,22.384878158569336,22.384878158569336,400
2015-10-22,22.66815757751465,22.678969347058413,22.472817058654417,22.474979687531874,2200
2015-10-23,22.39568328857422,22.39568328857422,22.301978104766498,22.383429311678547,3500
2015-10-26,22.42452049255371,22.43172879641393,22.365413225805963,22.365413225805963,600
2015-10-27,22.430286407470703,22.43172861816864,22.34523034737674,22.388478795351006,3400
2015-10-28,22.348834991455078,22.58310006546359,22.348834991455078,22.518226702656413,3200
2015-10-29,22.450475692749023,22.450475692749023,22.352445206995466,22.366861818829637,3900
2015-10-30,22.30919647216797,22.30919647216797,22.30919647216797,22.30919647216797,200
2015-11-02,22.30919647216797,22.30919647216797,22.30919647216797,22.30919647216797,100
2015-11-03,22.597515106201172,22.77771857375486,22.575890195151125,22.77771857375486,500
2015-11-04,22.503816604614258,22.7200616681454,22.503816604614258,22.7200616681454,1900
2015-11-05,22.417308807373047,22.547055507599815,22.309187015465135,22.547055507599815,23800
2015-11-06,21.58837890625,21.89832775783266,21.58837890625,21.89832775783266,9000
2015-11-09,21.415386199951172,21.69938768059071,21.336097584034228,21.667671409317663,45500
2015-11-10,21.64603614807129,21.703701189722597,21.516289460645087,21.703701189722597,27200
2015-11-11,21.72100830078125,21.81183046323942,21.617210365248898,21.700103805168528,27100
2015-11-12,21.58837890625,21.682084117222704,21.523505539098306,21.523505539098306,63900
2015-11-13,21.30725860595703,21.530711905965504,21.304375559318764,21.494670385878614,47700
