Date,Close,High,Low,Open,Volume
,XLB,XLB,XLB,XLB,XLB
2013-01-02,29.99978256225586,30.09333614611946,29.77369200840525,29.945209390500857,12669000
2013-01-03,29.781490325927734,30.08554170859684,29.68793674064836,29.96859749648648,7643400
2013-01-04,30.147920608520508,30.186904009243523,29.843869116582898,29.86725975181989,5754400
2013-01-07,30.085546493530273,30.116732018254897,29.906234187386694,30.007585655734047,5307200
2013-01-08,30.132320404052734,30.202486337484228,29.90622984366071,30.171300817289143,6000300
2013-01-09,30.327226638793945,30.35840918620237,30.171302005691775,30.218077313811918,7171800
2013-01-10,30.45977210998535,30.545530839174994,30.179108259552383,30.49875253943079,7384100
2013-01-11,30.41298484802246,30.45196823999625,30.21028489022893,30.45196823999625,4861000
2013-01-14,30.420785903930664,30.52213738045606,30.366212718266738,30.467564194792132,7239800
2013-01-15,30.451974868774414,30.490955295218196,30.272662527920286,30.28045742360268,9264400
2013-01-16,30.23367691040039,30.451972635706404,30.186901591704284,30.26486243887492,7485100
2013-01-17,30.467565536499023,30.584506807779107,30.38960171496327,30.483155326790477,6709700
2013-01-18,30.67026138305664,30.67805627714982,30.412985267752184,30.412985267752184,8608300
2013-01-22,30.96651840209961,30.989906058760933,30.67026186365634,30.67026186365634,8111900
2013-01-23,30.79500961303711,30.911953877123466,30.693658115763345,30.888563239896488,7254600
2013-01-24,30.8885498046875,31.060067191007057,30.771608565481795,30.794996218519962,11590800
2013-01-25,30.99769401550293,31.08345270275493,30.794994097101128,31.060065051327904,7254700
2013-01-28,30.701448440551758,31.021092646609148,30.600096968187575,30.997702015130987,12437600
2013-01-29,30.872966766357422,30.91974506117882,30.670266770163003,30.693654430565793,7978800
2013-01-30,30.701448440551758,31.005499883628858,30.646875257128453,30.85737309633924,6313900
2013-01-31,30.420785903930664,30.65467141020686,30.366212718266738,30.428580798733126,6964300
2013-02-01,30.79500961303711,30.84178791347489,30.51434575844279,30.58451172209137,6604500
2013-02-04,30.498735427856445,30.678047681913707,30.475347778114248,30.584494108930453,5361000
2013-02-05,30.654672622680664,30.802799421910763,30.60789432996899,30.623487094206215,4756600
2013-02-06,30.685855865478516,30.71704139163007,30.545523971811992,30.592302261039322,6475800
2013-02-07,30.52212905883789,30.70144133056208,30.296038509005964,30.654663052454346,7886300
2013-02-08,30.701448440551758,30.724836098014475,30.52993102178398,30.600096968187575,5725500
2013-02-11,30.66246795654297,30.732630928785667,30.553318615907195,30.732630928785667,3590800
2013-02-12,30.678064346313477,30.72484264522242,30.522142631315816,30.584510722511666,7031300
2013-02-13,30.787208557128906,30.872964296416992,30.685857080132244,30.77941068827462,6149200
2013-02-14,30.685855865478516,30.740429049236003,30.584504392493702,30.701448628554292,6745500
2013-02-15,30.678064346313477,30.787213710434347,30.553325189905703,30.756028177828384,13359800
2013-02-19,30.545516967773438,30.779402412249595,30.52992420827306,30.66246117701891,6001900
2013-02-20,29.687938690185547,30.49874143920839,29.680140822724866,30.48314867830208,11536700
2013-02-21,29.41507339477539,29.633366125848582,29.23576108367735,29.609978468666572,13515700
2013-02-22,29.804874420166016,29.80487442016602,29.516415831820037,29.56319113186752,7233700
2013-02-25,29.118820190429688,29.968606529048664,29.118820190429688,29.95301376446662,13320200
2013-02-26,29.4306697845459,29.48524297403969,29.150005967711678,29.360503830337343,12023600
2013-02-27,29.953001022338867,30.062150327980614,29.344898332407276,29.35269619838893,12913000
2013-02-28,30.007570266723633,30.17908461671939,29.898420986163313,29.937404359084617,9707600
2013-03-01,30.02317237854004,30.13232170393143,29.633362281330136,29.812677543179912,10553800
2013-03-04,30.062156677246094,30.06995157085958,29.781492922918815,29.898434171211772,9029900
2013-03-05,30.264848709106445,30.49093922695639,30.19468278887765,30.29603422343354,8955400
2013-03-06,30.52991485595703,30.62346841028601,30.405175792180433,30.459748946706828,8257800
2013-03-07,30.61568832397461,30.693649161277307,30.56891003718381,30.60009556171101,4464800
2013-03-08,30.865163803100586,30.911942085694687,30.685851514179102,30.73262682275816,5921300
2013-03-11,31.036685943603516,31.06786849608518,30.73263152127944,30.810595337522344,8000500
2013-03-12,31.060077667236328,31.216002346117197,30.966524049514163,31.044484901946653,5988200
2013-03-13,30.98210334777832,31.08345181708413,30.904139555218553,31.028878649299585,5602100
2013-03-14,31.169204711914062,31.20039022314496,31.005485238972902,31.075651152235405,6192500
2013-03-15,31.19583511352539,31.281947059179366,31.08623917769862,31.08623917769862,8059600
2013-03-18,30.976648330688477,31.07841728193126,30.820081402530143,30.890536370888107,5047800
2013-03-19,30.843551635742188,31.031429458507784,30.569558913668146,31.031429458507784,7608800
2013-03-20,31.07841682434082,31.13321480044954,30.9531638809115,31.015788859493295,4347300
2013-03-21,30.54608726501465,30.882705068494683,30.54608726501465,30.796593120683696,6592800
2013-03-22,30.585222244262695,30.710475147522782,30.49128331338382,30.61653621664391,4816300
2013-03-25,30.350364685058594,30.69480932328063,30.20162783847124,30.655668362206473,6093200
2013-03-26,30.561744689941406,30.585228681037226,30.397350779739877,30.436491760321374,5492600
2013-03-27,30.55391502380371,30.577402001412253,30.240784189589014,30.38169411017853,4126500
2013-03-28,30.67133903503418,30.749620992126175,30.499115145913496,30.499115145913496,7510600
2013-04-01,30.40517234802246,30.70264912256121,30.334717401059727,30.64785116228629,6335700
2013-04-02,30.107694625854492,30.522597294360498,30.045069667339195,30.459969349580433,9508600
2013-04-03,29.857196807861328,30.248612608669717,29.716286880669063,30.107702681477452,14870800
2013-04-04,30.115528106689453,30.248608025392528,29.89633326078863,29.904163247927116,9158200
2013-04-05,29.990278244018555,30.013762235296127,29.708458403625986,29.708458403625986,7646300
2013-04-08,30.084218978881836,30.099875969416885,29.849370093387254,30.060734986212054,4117400
2013-04-09,30.43648338317871,30.546079293148587,30.131179637901322,30.131179637901322,9114900
2013-04-10,30.64784049987793,30.66349449485484,30.405161770042223,30.52258763621585,6206500
2013-04-11,30.780929565429688,30.9218394524687,30.600878706716447,30.616535692639086,7442500
2013-04-12,30.32689094543457,30.710476674247133,30.185981048978757,30.600880751729257,12492200
2013-04-15,29.20744514465332,30.092042613911012,29.16830117956285,30.021587657519536,20628600
2013-04-16,29.739768981933594,29.755422983484905,29.45794917376867,29.45794917376867,9606200
2013-04-17,29.301380157470703,29.53622898515951,29.14481327692321,29.473604024699434,9843800
2013-04-18,29.215267181396484,29.48925697287944,29.04304332031305,29.410975028531382,17338100
2013-04-19,29.559717178344727,29.56754716593197,29.317041315915386,29.38749627287413,10762500
2013-04-22,29.841535568237305,29.951131499055418,29.403151844964857,29.70845564831964,7175600
2013-04-23,30.099872589111328,30.13901356792051,29.79456877362834,29.919821697576882,9095600
2013-04-24,30.55391502380371,30.61654298240591,30.17815623098682,30.217297211980476,7064400
2013-04-25,30.890535354614258,31.133214234589023,30.726141429276034,30.82008038857421,6359000
2013-04-26,30.45214080810547,30.86704046934418,30.34254191028833,30.86704046934418,7768900
2013-04-29,30.914024353027344,30.9453353506611,30.436496550488595,30.538262518763574,6944200
2013-04-30,30.960994720458984,30.976651713611275,30.63220682305915,30.859225758102138,10681000
2013-05-01,30.413002014160156,30.867045709112496,30.389518025202317,30.79659075597386,10340800
2013-05-02,30.6322078704834,30.70266284894477,30.272102988199613,30.561752892022028,6173500
2013-05-03,31.172353744506836,31.321090671883375,30.945331866196167,31.070584801425237,5830400
2013-05-06,31.258481979370117,31.30545297439692,31.101914982214527,31.258481979370117,4655100
2013-05-07,31.555923461914062,31.602891417815464,31.23496282277835,31.344558701566584,6082500
2013-05-08,31.829923629760742,31.83775062956453,31.477648913296164,31.52461987091301,5134000
2013-05-09,31.790790557861328,31.947357469224535,31.696851605549586,31.85341553064734,5959400
2013-05-10,31.75947380065918,31.829928755297377,31.524624947286927,31.76730378798853,4879200
2013-05-13,31.53244972229004,31.75164455805972,31.44633778533748,31.728157583994946,4456000
2013-05-14,31.923870086669922,31.931700074584803,31.46982933436562,31.46982933436562,5064000
2013-05-15,32.10391616821289,32.21351507871164,31.775128395511533,31.80644236993975,5300300
2013-05-16,31.955183029174805,32.21351886920795,31.88472807155352,31.963013016835678,4587000
2013-05-17,32.29962158203125,32.34659254011514,32.017804792322146,32.017804792322146,7045300
2013-05-20,32.330936431884766,32.4875033101505,32.17436955361902,32.244824499525365,5254100
2013-05-21,32.29179382324219,32.47184467893517,32.23699586656453,32.41704672225751,4543800
2013-05-22,31.853410720825195,32.57361720983955,31.735987794732583,32.29962440976012,12292500
2013-05-23,31.869060516357422,31.939515450619478,31.360221978921974,31.508958846246614,6901200
2013-05-24,31.75947380065918,31.79861477851036,31.524624947286927,31.728159823872165,5782600
2013-05-28,32.04911804199219,32.17437095279873,31.939522118319573,32.13522997809637,5603300
2013-05-29,31.947349548339844,32.017804491671725,31.642042803058544,31.900378590697017,6207700
2013-05-30,32.04911804199219,32.17437095279873,31.88472415648327,32.00215006685532,4929700
2013-05-31,31.548107147216797,32.08043277733982,31.532450159711413,31.83775395040388,7776800
2013-06-03,31.704673767089844,31.72033075446243,31.336742029496598,31.634218817045713,6264400
