Date,Close,High,Low,Open,Volume
,XLI,XLI,XLI,XLI,XLI
2013-01-02,30.95594024658203,31.035701820405944,30.748555286305447,30.884153613056906,14885700
2013-01-03,30.971908569335938,31.17929059001529,30.89214391314348,30.924049775620464,9592100
2013-01-04,31.203218460083008,31.227149378291838,31.019764314938087,31.091550984143534,6466400
2013-01-07,31.067615509033203,31.131424175656967,30.955948060409288,31.107496306011775,5513800
2013-01-08,30.828336715698242,31.043693691013914,30.724644179009122,30.971910061049133,7543400
2013-01-09,31.139400482177734,31.20320914536203,30.924040538850214,30.947968407205625,6851700
2013-01-10,31.290958404541016,31.314886280302396,31.067623450206696,31.298936391601842,11710300
2013-01-11,31.179298400878906,31.259060034342287,31.11548665993918,31.203226282375663,6999900
2013-01-14,31.29892349243164,31.30689843349522,31.16332515267646,31.23511179308584,6250500
2013-01-15,31.386661529541016,31.418567380753544,31.115467879653416,31.131420805259676,5115200
2013-01-16,31.25904655456543,31.27499948292101,31.179284955497486,31.219165755031458,7569900
2013-01-17,31.59406280517578,31.649896552223026,31.330843961057912,31.410608630204695,11890000
2013-01-18,31.849300384521484,31.87322826144843,31.578106622743544,31.721679969726612,10912700
2013-01-22,31.976919174194336,31.976919174194336,31.72167835757637,31.77751209604214,7550200
2013-01-23,31.98489761352539,32.03275641288726,31.825374367740928,31.90513599063316,6430700
2013-01-24,32.17633056640625,32.630978522133596,31.960970528002097,31.992876395034777,6893000
2013-01-25,32.28002166748047,32.31990247813007,32.13644831497326,32.28002166748047,6908900
2013-01-28,32.3039436340332,32.42358908679891,32.16037030779846,32.40763615691613,5583500
2013-01-29,32.375732421875,32.38370736598463,32.18430029342879,32.232159086217955,5456100
2013-01-30,32.08061218261719,32.41561461838062,32.06465925100313,32.34382794747266,6991200
2013-01-31,31.968952178955078,32.12847544697393,31.897165491262072,31.968952178955078,9929300
2013-02-01,32.28002166748047,32.31990247813007,32.09656750432366,32.16835418057726,8661400
2013-02-04,32.0008430480957,32.184297171928925,31.960962245994597,32.120488497109186,8989600
2013-02-05,32.295963287353516,32.36774993846103,32.12845907296282,32.17631785460441,8590700
2013-02-06,32.3039436340332,32.327871507502245,32.11251151815012,32.18429818126749,11049500
